0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6.9455724,3.501313,3.555465,5.214579,6.458667,2.0813227,7.174296,4.557761,3.7194302,3.4787807,2.851851,2.200712,0.42588916,5.2448387,1.5014827,1.5802071,2.1470776,1.5998741,5.362215,2.4518707,4.2039227,3.6355848,7.7295804,3.3741477,6.6676664,2.6323164,0.14671873,2.6637115,2.31233,4.557629,1.9851271,1.3776441,2.5270321,5.3154473,4.1018233,5.680946,0.36251256,4.0591407,4.118663,2.2146308,2.9117668,4.7847304,3.4065783,4.7140512,4.5373445,2.4557157,3.8596995,0.26830658,1.6732987,1.6360861
2.1896212,3.101382,2.0564888,3.8946624,6.3418684,0.010460214,2.3674674,2.017817,-0.6123503,-0.83060217,2.142109,4.293243,0.29479238,4.783437,1.1017333,-1.1421221,0.2524634,0.49643576,-0.34823474,0.9707402,2.7839527,-0.5289485,3.830702,3.0475872,2.0968447,1.0870847,-0.8651302,0.115209065,2.4464116,1.4244196,0.8050569,1.7261332,1.0687842,2.5676343,3.0001676,4.6787004,-1.1231817,0.12287947,0.9092907,-0.31905967,0.1603457,3.5226247,0.73189414,6.030719,2.6680458,-0.060754526,2.548844,-1.6442382,-0.12111016,0.75098383
1.2530859,0.2380722,0.085140064,0.5338006,9.601474,0.3350257,0.29615492,-0.92631066,-2.80896,-1.6969945,0.91295016,3.8633819,-1.4115049,5.719998,0.095299274,-1.4046049,0.4675539,-0.6206618,0.1397584,-1.1249374,4.1610513,-0.4815626,0.4331805,0.8408227,0.28320032,0.6430833,-3.3419237,-1.9745189,0.30939978,-0.5685698,-0.0172023,0.8105687,1.1030972,1.3247732,-0.30391762,4.996303,-2.2300835,1.3644806,0.04916529,0.38917992,-1.9130801,2.066369,-0.44947326,6.4267654,0.35620192,0.18368621,4.6973033,-3.6625986,-0.9916738,0.6939466
-1.3128932,-2.744206,0.029494494,-3.894001,4.6304092,-1.4238516,-0.01334731,-2.0581417,-4.034287,-4.0084267,-2.1897721,-1.3579725,-4.45144,0.34736252,-0.7753834,-3.2425737,-3.110531,-0.5282016,-2.385503,1.111529,0.7053294,-2.552688,-1.6136467,1.3605242,-2.2009263,-0.6694779,-3.0398805,-2.65448,-1.3871965,-3.1456318,0.07811159,-0.08443119,-0.7013967,0.15500566,-2.275082,-0.78867245,-3.3979304,-4.171204,-2.645155,-2.4357944,-1.5691478,-0.27760875,-1.3770292,4.1074424,0.77649385,-2.9621139,0.5778769,-3.4546533,-2.0521736,-2.2301373
0.7800527,0.6282562,0.60166043,-2.9594142,7.405718,0.068194754,1.4629295,-2.3013985,-2.12394,-1.7070761,-2.4376826,-0.1909253,-1.4127544,3.0242248,-0.024700016,-1.279324,0.3125025,0.30611783,1.266187,2.2321959,2.9487607,-0.49912336,-1.9436035,0.4109268,0.6141008,0.6660608,-3.017188,-0.895343,-0.11388494,-1.4755665,-0.021978421,-0.22458293,0.07902637,2.1895602,-0.7636681,2.5446978,-2.6712487,1.5221232,-0.97260386,1.6007236,-2.1113343,-1.2496825,-0.9868429,5.005731,1.4648445,-0.596211,2.6235738,-3.5503995,-1.4053997,0.24577367
1.922114,0.10451549,1.0874822,-3.4014895,5.492318,0.36349797,3.0266864,-0.53754586,-1.2706054,-2.4357083,-2.1643932,0.61319226,-3.0933716,0.61386085,-0.43696728,-1.4205468,-1.8576839,-1.4735882,1.4923624,3.0045543,2.0246232,-0.6233701,1.2591308,0.42782614,1.3690653,-0.430564,-1.0047597,-1.9978354,-1.4562407,-1.2803978,0.56753933,-1.6161745,-0.2896908,1.8972675,-2.1090953,0.11223642,-1.853089,-0.9600274,0.07875631,-0.071468234,-1.1057266,0.13282323,-0.87714034,4.19334,1.9757175,-1.1033931,1.3818696,-3.2746975,-1.6180503,-0.75170946
2.713596,2.7298772,1.4765191,0.15162797,8.536274,1.5554566,3.6537197,-1.8972846,0.46000662,1.0829196,1.5617912,3.08518,-0.5795947,5.6287255,1.4629304,1.2479515,0.9885697,2.005693,3.9296994,2.0451252,4.3065834,1.8933015,3.5495968,2.14039,2.9850109,1.3165394,0.6197183,1.5308369,1.7775849,0.87103164,1.723068,0.9195703,1.9090967,2.7338088,-1.4349054,5.089902,0.09844578,3.0949302,1.3196694,2.9721189,1.31706,2.707047,1.0056083,7.328366,4.7925606,0.94461524,4.296924,-1.0221548,0.025098722,1.1856602
3.1605017,2.0538404,0.7986178,-0.14674841,6.3210697,2.0213127,1.6751429,-4.408212,0.78551155,0.80025554,1.230058,2.698736,0.47200346,6.9007654,0.59844434,0.6428352,0.9519774,0.020061782,2.7049236,-0.91341937,3.2979567,-0.31331182,3.2039537,-0.20577577,1.4297403,1.0200229,-0.14780241,0.47426292,1.2600586,0.626418,-0.47583848,-0.22417575,2.7640574,1.1970232,1.7013515,3.6333635,-0.1756162,3.3717391,0.73736244,1.025007,0.09920213,1.64015,0.4726466,6.029178,2.1332662,0.8136872,3.5705678,-0.24345896,-0.7172993,1.6575361
-2.0753388,-0.6266785,-1.7158712,-1.8303889,6.0139866,-1.7591404,-5.4944143,-10.802964,-0.6037076,-1.5611347,-2.6963074,0.7050255,2.5698287,4.7300797,0.22772133,-1.0835485,-0.99641085,-1.0693437,-2.029122,-5.74066,3.5131152,-0.84249777,-1.5501062,-3.2387605,-1.9648998,-2.3410356,0.26656803,-0.23034371,0.681678,-3.4692395,-1.3456753,0.18105394,-0.6625156,-3.7506604,-2.2507334,0.87374336,-0.03159843,-2.307829,0.024706522,-2.081141,-1.085622,-1.417737,-0.85688764,6.3042154,-1.8695301,-0.93873084,1.056993,0.23472236,0.73859334,-0.2749092
-1.1269792,-1.1476934,-1.7645509,0.4754252,6.1420784,-0.23995744,-8.716478,0.9703836,-0.6636662,2.776028,-1.4156456,0.3484132,0.56336,4.3411074,-0.19351831,1.173784,0.92739797,-0.5178639,0.17877565,-6.757375,5.0224013,-0.81920177,-0.33122155,-3.066524,-1.5777277,-2.138059,-0.5792468,0.52503103,1.4237599,-1.210818,-2.5391755,1.6075604,-1.0166742,-4.418079,-0.545833,0.7605739,0.44813806,-0.7650301,2.8751392,-3.9349654,-0.043458395,-1.7989018,-0.68437773,5.165537,-3.8605082,1.7870648,3.1942573,0.9306403,1.7964342,-0.15665902
