0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.96904737,1.592266,0.8699414,0.97368896,3.4958453,1.7939583,-1.5276091,-1.0812666,-0.17891979,0.009943021,-1.845982,1.0882232,2.3137047,2.368802,0.81872547,0.49750027,1.4234754,1.115165,1.4688908,-1.4717698,1.6639332,-2.3223383,0.20244165,-0.13984163,1.5850583,0.116592064,-0.97166526,-0.49200058,1.0023447,1.9133812,-1.8861059,-0.8366549,1.512027,-0.6921751,2.595821,5.5548344,-2.426409,3.887951,0.4226543,-0.6556479,0.5775246,-1.0392995,-0.8774962,3.380678,-0.30532503,1.4662209,1.5695446,-1.1228122,-3.1740537,1.0835818
1.472264,2.740187,0.38153884,2.0310736,5.450807,2.038217,1.1284796,-0.38413328,0.7815214,0.60086954,-0.0134577025,2.230185,1.2495646,3.680312,0.5973652,0.5526519,0.30739266,0.06876024,0.25815588,-0.58206195,3.2535744,-0.123463,1.9382762,0.7146981,1.9945525,0.25575256,0.0903597,0.93552077,0.5523889,1.9802701,-0.24246684,0.15231463,1.0603346,0.60860604,2.1779144,5.8281717,-1.5324996,2.0965998,1.0529474,-0.88058126,0.5440925,-0.520447,1.26999,3.9668753,0.5085747,1.6543266,2.7190955,-0.60198283,-0.27278236,-0.19546683
-1.7540855,0.75173223,0.025510503,0.18332323,3.230345,0.17116418,-1.1734358,1.40316,-1.5520431,-0.901689,-0.3022907,0.2926926,1.3696113,2.1350377,-0.3880082,-0.66181695,-0.53207743,-0.32067606,-1.8979669,-1.5842683,1.6346178,-2.2330158,-2.6627183,-0.34546134,0.15284055,-0.6337896,-2.0089908,-1.1369855,0.82814974,1.2430342,-2.207029,-1.2012416,0.14397228,-0.83721673,-1.1930491,3.984883,-2.6644676,-0.89555144,-0.73875004,-1.811475,-1.2524679,-1.1015229,-0.7962075,2.6483672,-1.3234637,0.14642942,1.1806515,-2.6034935,-1.9741,-0.87470245
-1.027849,-0.18078397,0.64748806,0.36808053,5.9086356,0.6878965,-1.3065102,-1.6676713,-0.89098066,-0.6977144,-1.3104547,1.0873871,0.8632154,3.445791,-0.39599982,-0.46979758,1.3013307,-0.3365119,-0.82628196,-0.054186843,2.4916985,-2.769887,-2.9290087,-0.20583653,0.6863491,0.50634027,-0.7768257,-2.864174,0.1910605,0.021541338,-3.1455052,0.67016935,-0.41384497,1.6366582,-0.7953063,5.4735084,-1.687566,1.4437419,-0.07648727,-2.5621,-1.7945845,-0.5051693,0.10974844,4.4657035,-1.8074919,1.189796,2.547403,-1.2199352,-1.2908319,0.44358832
0.07905701,-1.5822847,1.8567265,1.4222994,8.149678,0.81865704,-2.706336,-0.27930075,-0.5656201,-1.5783492,0.37839615,1.6857601,1.1360087,3.8343897,-0.656956,-0.093942225,1.7229373,0.7519427,-2.7051046,0.95142275,4.033901,-2.840145,-4.4126573,-1.3349535,1.2394392,-0.7143489,-0.78236055,-5.436781,1.6508292,-0.40428314,-5.291095,0.9259912,1.4005151,1.2838306,-0.18563402,7.301902,-1.7368207,0.056471467,-0.6488059,-2.5078175,-2.435243,0.28191373,-0.9173529,5.7458634,-2.9469197,-0.83226067,3.7937782,-0.71193975,-3.0102925,0.54411846
-1.5325615,-0.6180296,0.8990495,0.66047555,5.7516427,-1.1854693,-3.9572318,-0.29401,0.43222126,-2.6654637,0.109495394,0.31585947,1.319222,3.7172627,-0.61589444,-1.4300001,-0.43070057,0.6209683,-5.2336893,-0.006264292,2.303038,-5.251995,-3.5933309,-1.7480854,-1.1436719,-1.7762009,0.8669165,-4.43763,0.889043,-0.7061059,-4.6900344,-1.3185995,1.5788515,-1.3334271,-0.9628668,4.874888,-3.1560903,-2.9700139,-2.409633,-2.6774414,-1.9050263,-0.4966412,-3.6978693,3.4249237,-3.222499,-2.212553,3.8198898,0.1890416,-3.928869,-0.3609911
-2.2542362,0.11715536,-0.49215633,0.7775905,3.9297898,-1.2532448,-3.8850954,1.1484163,0.48095164,-2.6703262,-0.79297286,-1.3023744,0.6067505,1.9138443,-0.71095556,-1.4474874,0.020394474,0.04395202,-3.256516,-1.1839614,1.721598,-3.2709877,-3.0827837,-2.5158074,-1.5668825,-2.01377,0.8508726,-4.8946757,0.33758184,-1.9561424,-3.1166196,-2.0194945,1.0873513,-3.240145,0.069599256,3.7909515,-2.1019826,-2.9667463,-1.5119147,-2.1746254,-1.508797,-1.6720914,-3.8880172,2.5583115,-3.1033258,-3.3816738,2.5321257,1.3903708,-3.4717028,-0.46248293
-1.149485,1.560985,-0.9838041,1.8317333,4.2800784,1.4852154,-2.129436,-1.369445,-0.8022823,-0.2522105,-1.9694486,-0.80884385,0.52194095,4.769551,-0.47376817,0.21692142,1.1792303,-1.2934777,-0.41547725,-2.4789298,2.4339228,-1.5462818,-1.443071,-2.2337172,0.07013972,-1.3764614,0.6659227,-1.1011255,0.01054119,-2.1202707,-3.9661171,-1.4928935,-0.5260662,-2.5521894,0.021950511,4.9211316,-1.9534043,0.022990905,0.23795213,-1.8552048,-0.8153085,-2.0812166,-1.2055334,3.2432144,-0.8226749,-0.30578,1.3059311,-0.8213701,-0.96270686,0.07201537
-1.6942908,2.0523756,-1.5079833,0.50181085,4.485983,2.0583794,-1.0503042,0.91453665,-1.4403837,-1.3193878,-0.6408319,0.18794332,2.0117555,3.969903,-0.29366267,-1.154642,0.22513908,-0.99707663,-1.2630246,-2.418897,1.8652197,-1.8128539,-2.566909,-2.0853982,1.4339498,-1.5912076,-1.4310492,-0.90129715,0.50434226,-1.6289815,-2.1600997,-0.7957926,-1.1131132,-3.856184,1.0262676,3.3411758,-2.113715,1.1348633,1.0036283,-0.22113457,-0.7304361,-1.0346485,0.36098552,2.506479,-1.8542055,-0.33421078,-1.2434013,-0.89092904,-2.0521176,0.03411142
-3.4594166,-2.1978054,-3.2234008,-1.6283056,0.38324487,1.0697539,-4.358101,0.46139756,-1.3469408,-1.3263452,-1.4650687,-4.5203996,2.243853,4.9043136,-0.66561115,-1.352376,1.3411899,0.48550367,-0.708976,-4.2229853,-0.27768278,-4.060323,-4.2341175,-3.5770917,-3.9856408,-2.872364,-1.6183665,-4.2308774,-0.8692514,-2.5630422,-4.461276,-1.7463026,-0.8314036,-5.3333716,-0.047526084,4.2607017,-2.2395592,1.1093489,-3.348329,-0.662413,-2.4848602,-2.5614178,-3.6752045,-0.11592259,-2.8911166,-1.1653305,-4.083441,0.7475282,-2.5120933,-0.35407966
1.3327765,-1.3732843,-0.9834829,-0.33533856,3.0999901,0.65786064,-1.5088481,-0.34470272,0.7130983,2.0978696,-0.1251415,-1.3194866,1.9863408,3.9396017,0.16096886,1.9890385,3.1938038,1.2616124,3.1585104,-2.1629097,-0.348189,-2.2736745,2.3951845,-0.9378003,-1.9089361,-0.95820844,1.5640454,-1.3873469,0.77264124,0.64102167,-1.0327957,-0.4037869,0.7921083,-1.4403536,2.653431,6.635437,0.23076193,3.7449782,-2.6979132,1.0880512,-0.29709095,-1.2305977,-2.677966,0.8348545,0.44528416,-0.328178,-1.0821921,3.9775174,0.16147088,-0.19189236
3.4013302,-0.52489763,-1.2405423,-0.71754587,1.9384885,-1.943561,0.28803167,2.682769,0.33708408,1.4835426,1.4269768,-1.3679332,-0.060940895,1.6836803,0.061571386,1.9399838,2.790561,1.9742391,3.1299224,-2.4415882,-1.3419762,-2.1688077,5.983702,0.46115512,-0.76860404,-1.0766248,1.2636535,-1.2543777,1.0102617,0.1281492,0.5993137,-1.0571544,0.3451117,-2.024684,1.8960037,4.929833,0.47068548,3.3741167,-1.2626743,1.6992913,0.1531259,0.09085583,-2.094596,-0.53085494,1.9780961,-1.7273409,0.5568643,3.1887767,0.796632,-3.0864115
4.2004576,-0.34536302,-1.3843439,0.47898233,-0.9310185,-0.844676,1.0037148,0.44312742,1.594348,3.1715035,0.82253766,-2.6136885,-0.1260997,3.6033573,0.61031216,2.2230065,2.8351834,2.2364247,4.063169,-2.1844862,-2.7415087,-1.6627988,6.407392,1.0525919,-1.8949581,0.7185679,4.027638,0.69681656,-0.59999126,1.0829217,2.829631,-2.3996844,-0.55391246,-0.6168764,3.1800911,5.8220263,2.2157357,6.507653,-2.9110992,1.6680546,0.805899,-0.9604784,-1.5952275,-2.6799195,3.2760441,-0.7461334,-0.2727479,4.927111,2.3682723,-1.344222
4.972206,-0.40697697,-0.20417418,0.18958509,1.4939964,-0.43055993,3.0907586,2.6810503,2.9068396,4.794709,2.5033667,-0.2831012,0.1510222,3.5667853,1.0427788,3.7199771,2.9112163,4.2084613,4.6647058,-0.058520954,-1.4881672,1.4198613,6.7970304,1.2938769,0.985601,1.2136369,5.361795,1.2947594,-0.30148873,3.5087457,2.6782725,-1.0525507,0.7865519,0.20171027,3.6558845,6.5163226,3.656937,5.000823,-0.76828414,4.521347,0.9290484,0.17762183,1.0972388,-1.3241713,4.3850765,-1.8281369,0.53133726,5.42471,4.1022797,-1.5867037
3.977054,-1.6168177,-0.2536934,-0.38627324,1.360147,-1.469898,2.8042195,1.8745332,3.3116138,3.5280654,3.5447125,-2.9585323,1.3827099,2.5148354,1.0272211,4.623354,3.3726397,5.5378003,3.3612869,-0.49983424,-1.4165528,0.79130024,6.340212,0.73548347,0.23614079,0.5053962,7.1027603,0.57982177,-1.492572,5.287931,1.8981959,-1.5319517,0.711392,-1.1560446,1.371304,7.2346287,3.9894726,2.9676328,-2.0432067,4.7346973,1.5578587,0.010572118,0.10120649,-2.0567193,4.0638824,-1.641969,0.06883637,5.8860927,3.8848927,-1.8781691
2.176611,-0.6243311,-0.82780474,0.42010537,2.961178,-2.3312476,1.9753742,0.4125918,3.6254175,5.6616755,4.393877,-3.1421096,1.1124963,2.391385,0.9787108,6.3734174,5.3664136,3.936516,3.0065873,-1.5450662,-0.10468789,0.9144879,5.6343937,0.46340698,2.2091765,0.87286925,7.626351,0.9369782,-2.4587011,3.7706058,2.7836928,-1.8939617,-0.08229049,-0.045693655,2.38307,8.404788,5.2602344,4.76635,0.30234495,1.5422783,1.871264,0.83598214,1.453108,-1.8339211,5.0655417,-0.47014853,0.22007513,5.9546065,5.1879306,-1.7338519
1.9839543,-0.6211245,-0.5175349,0.33971152,1.7309155,-3.2466757,0.7998405,-0.7941237,3.451505,4.7923083,3.9674642,-2.9453847,-1.5047445,0.7904129,0.5544365,5.421549,2.7845933,3.1577744,0.85138935,-2.551845,-0.83120704,0.39712614,4.883072,0.118671395,1.5387529,0.37585416,7.1558404,-1.2975309,-1.4921128,2.921094,1.3494985,-2.031716,-0.6097334,-1.3845739,-0.19329742,7.126403,4.3203526,2.5103118,0.38396063,2.6724527,1.2355306,0.21531233,0.03844576,-5.284277,4.240668,-2.2585707,-2.3601475,6.2017007,5.0403366,-2.4892857
1.263631,-0.05971409,-0.7924522,0.16021943,-0.71279573,-3.0262113,-0.40570495,0.26140755,3.040111,3.6908088,5.1384387,-2.1349251,-0.01824262,1.7397988,0.42181882,5.2818737,1.7728683,1.1681194,0.73727584,-1.3088742,-3.0980072,-1.5133622,3.8949285,0.18901077,-1.209775,-0.75104696,6.223017,-1.5327941,-1.8377826,1.4727738,1.9452512,-3.726176,-0.09669691,-0.02394598,-0.45792994,5.109528,3.8210049,2.1583676,-2.1394062,1.5643795,0.6545563,0.08521121,-2.1175096,-6.928402,4.264769,-0.6482911,-5.3833256,7.3436875,3.6420467,-1.4656427
0.54514724,0.8540112,-0.30566967,0.8068678,1.513857,-1.8016409,-0.6514331,0.57244307,1.7787439,3.219289,5.459807,-0.80263907,0.23037346,1.6242744,-0.16422535,4.826212,3.6426458,0.48928148,1.4952301,-1.0439134,-0.6600356,-0.25091296,1.0421292,-0.11272361,-0.209918,-0.2841289,3.276377,0.35376504,-0.87404203,-0.67774284,2.4450302,-0.9847072,0.17454387,0.3848878,-2.2010972,5.269751,4.2235465,2.5986643,-1.3663317,3.313578,0.0024693254,0.6143442,-1.1888864,-2.8111305,2.2418065,-0.369984,-3.607604,7.235573,4.9771085,-0.629829
