0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.9487803,0.6239391,1.2236556,-4.56244,1.7485989,4.1779075,1.3248308,0.61536527,-2.1267354,-1.100613,0.13785993,1.1983176,-4.061977,3.8614936,-0.471922,-0.26678038,-0.85016805,-1.6520275,-0.29383937,0.7768093,2.4414902,-0.7936762,-3.1280904,1.6137303,1.72966,-0.06977026,-1.8154137,1.7819278,-1.8389399,1.7842131,-3.1449397,5.7286234,-1.634763,4.279977,-0.0364883,5.2804894,-0.8174224,-3.284383,-0.08257181,-0.22243004,-1.6286845,0.71975905,0.86279225,2.9077356,0.5034507,-1.1854316,0.14714155,-0.9654471,-1.0482479,-0.0026523934
6.5692253,0.6293086,7.9945307,1.5521048,3.3551245,2.4989305,2.0559256,2.2661474,-0.22023188,2.1311576,0.81941855,1.7817103,-3.050191,6.490807,1.1846381,0.018753685,0.8110714,2.2880394,1.2735999,2.564087,3.1580539,1.3274127,2.9798708,3.367267,3.8408244,2.1109533,-2.508927,2.5663428,0.41743916,6.3610997,-0.71983343,1.1493827,9.589578,5.1469235,2.7051103,8.859496,-1.0491174,0.1823061,2.1426096,0.35836545,1.2377315,1.2461056,-0.19024391,1.909018,6.218711,0.5302972,2.3576636,0.46082363,-1.5201328,-0.093885735
-0.9539924,-0.927613,-0.9336112,-1.6317583,5.2564406,1.3446072,-2.7632244,-0.41226435,-1.7585815,1.7705019,-0.7222805,6.0081496,-1.8230778,1.5241926,-0.2547793,0.4335641,-0.12934966,0.31846088,-0.11363074,-2.419317,2.7244964,0.4985913,-0.8454002,-0.032228157,0.34968594,1.2048931,-2.6097887,0.29091656,-1.4996762,2.672649,-0.042433184,0.5957673,-2.5152497,0.85821337,-0.42676646,3.5866067,-0.12987724,-0.022090018,0.48703203,-3.2756732,-0.51998454,1.6809144,-0.5249867,3.8108792,-0.29883304,-0.5525978,2.6260145,-1.1992086,0.45731577,-1.019825
-2.2393591,-2.3244736,-2.9602666,-0.7946996,2.5299754,0.33400115,-3.8300483,-1.9595267,-1.7162019,2.2059324,-1.3949757,1.09062,-1.2280037,0.5809587,-0.9268496,1.811331,1.721786,-0.3494105,1.2080797,-5.0626397,0.43314198,-2.244453,-0.061389256,-2.52657,0.17372239,-1.1332858,-3.5175023,-2.9239588,-2.244892,-2.1139252,-0.6637933,-1.6132305,-1.8279734,-1.7090199,-2.094538,4.058633,-1.2258288,-0.5078911,-0.72793454,-3.6727877,0.40500626,-0.6778674,-3.6388004,0.7985525,-1.7061921,-2.3257077,1.259027,-2.8376012,-1.8394477,-2.4017222
-0.21278475,0.51750654,-0.77504385,1.6928208,3.5065618,-0.3058913,0.52360994,-1.9983467,-0.29127654,1.4924415,-0.9060876,2.964478,-0.74934155,1.5977263,0.018772408,1.1707615,1.318684,-0.72728443,-1.3902149,-1.8761485,1.5123981,-1.6217808,1.9995916,0.82897985,1.6869758,0.09302853,-1.4915913,0.95276636,-1.7433512,0.46509784,1.0893515,0.7832691,-3.1190395,0.056074083,-2.5666482,3.9962893,-0.37789422,-0.29887816,0.57490957,-1.5806305,2.3513522,1.3712499,-0.23608153,2.3121762,1.115228,-1.3861358,1.135778,-1.054751,1.6724088,-1.1783105
-2.2501476,2.2343884,-0.52904207,-0.69250566,4.6839595,1.1283901,0.26647002,-0.13087854,-1.5131874,0.5932068,0.7927746,2.9566464,-3.9836295,3.5407596,-0.47331414,-0.6112608,0.29498214,0.12425969,-1.1897461,0.7537696,2.6262484,-1.093727,-1.9978732,1.3097541,1.6204655,0.7080654,-2.307922,1.2026299,-0.94216806,-0.54866374,-1.4652035,0.4387741,-2.2272167,1.9124285,-1.6799194,5.117288,-1.0045342,-2.3241203,0.2943833,0.28059295,0.028012265,2.4899228,0.813868,2.9769135,0.42244586,-0.11377485,1.7077101,-1.3603079,1.1401656,-1.2129002
-1.5846056,3.5961466,-0.3475881,0.5727904,4.73877,2.737262,-1.0144082,1.5749164,-1.1900035,-0.9134386,0.6218411,3.8788884,0.28131372,5.1013303,-0.046642914,-1.3560194,-0.22727676,0.10865031,-1.4734732,1.5662377,3.1389072,1.2692236,-1.8493555,0.39134723,0.21141164,0.5379453,-1.1209891,0.87963057,0.827755,1.728746,-2.1322362,1.3099477,-1.9200062,0.34954533,0.4377249,3.972332,-0.45044497,-0.39665243,2.1576312,-1.1783637,0.4501262,1.541909,1.2960823,3.7441592,-1.0540583,0.36405984,2.7189233,-0.7917147,-0.8843818,0.5265927
-1.6583356,5.0713043,-0.22489968,0.7506654,5.4570317,2.8794587,-3.284069,0.9975006,-0.66762835,-1.4760456,0.32954472,5.5516243,2.719332,5.582985,0.016982708,-1.0709428,-0.0031927242,-1.8011386,-1.5726764,1.4725546,3.9474256,2.3327327,-0.8257552,-0.5196373,0.6561727,-0.784723,-1.7757733,-0.07061829,1.7644836,0.13846633,-3.4194062,1.6199075,-0.9115466,-1.5526075,0.024308052,5.0619507,-1.2034246,-1.9743769,3.1177673,-1.0268906,0.21780606,0.633602,1.7540237,4.7662635,-3.096321,0.62580687,2.548321,-0.429893,-4.150795,2.0301106
-2.466457,3.8610928,-0.775584,-0.7821319,5.9100604,0.8828324,-6.1237817,0.51116574,-1.8674554,-1.7210109,-0.5550339,3.0192685,2.3973262,5.0476527,-1.0287495,-2.5087996,-0.75372475,-2.2289786,-2.6144624,-1.2275777,4.04996,-0.9967581,-2.9050863,-2.0634685,-0.6249445,-2.337168,-2.509166,-1.0174289,2.365582,-0.94732326,-4.4417486,1.916767,-1.5233128,-3.5805335,-2.9978743,3.7107122,-2.9591043,-2.4304628,0.2920307,-1.5708674,-1.8418666,0.759556,-1.41839,5.755433,-4.3080745,1.0865568,0.12985519,-0.84266657,-5.5661607,0.22705667
-1.1948054,0.13511306,-0.15396501,1.1355913,4.8648515,1.228444,-4.701974,2.7001834,-0.85997546,-1.0748984,-1.7246386,-0.2939245,1.2179188,5.841069,-0.3455591,-0.58295983,0.9086062,-0.078156374,-2.301482,0.116506934,1.1135573,-2.1593955,-2.0098941,-1.7903813,-1.4130062,-1.3695662,-0.66368824,-1.400298,2.2649515,-0.060723316,-1.2906021,0.24903564,1.9685162,-1.7175875,0.5763988,5.5532656,-1.8757923,-1.0639726,-0.78712016,-1.5655253,-0.0073816245,-0.46495956,-2.3598309,3.2411761,-3.431294,0.014914986,0.12349058,0.43636042,-4.2500544,1.915676
-1.3457724,0.45944282,-0.5123179,3.1955078,5.4655104,3.082526,-1.6159966,0.68049955,0.43318427,1.3577768,-0.2207626,2.5809407,5.332858,6.1237373,0.05349571,2.5572839,2.860744,1.4678892,-2.0310519,1.0097947,1.8547646,-0.5909336,0.92558545,-0.60677016,-0.48879066,-1.6524909,0.56908077,-0.45997214,2.5156384,0.78989005,1.7523534,-0.20699182,2.0472224,-0.9807509,1.2395713,7.228471,0.6695891,0.14526597,0.4774571,0.81137115,3.2608519,1.6714684,0.096563525,3.7858014,-2.4650378,-0.6409256,2.4131827,1.6841526,-0.53606683,2.6349173
