0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.3221448,0.9609002,-0.13420731,2.0644157,0.01206244,0.573566,0.28507507,-0.69110465,2.4296918,-0.77512276,0.524082,0.19087298,-1.4495162,0.9637848,0.24610294,0.5221902,1.9667777,-0.37260336,-0.9249006,0.7517686,0.92792016,-3.3878334,1.2734016,0.25282654,0.9101218,-0.43086833,3.0770013,0.5246948,-1.5025773,-1.8555362,-0.37115368,0.49353287,-0.24350494,-0.60988075,-0.37289596,3.4206228,0.82956463,-1.6090719,-0.06827556,0.27481556,1.175788,-1.0820966,-0.9998516,0.9556404,-0.9072301,1.3013617,1.8865973,3.481616,-0.28221133,0.37365666
0.9908652,1.9762424,0.07193733,2.5645626,0.9759274,0.9529248,1.1605629,1.1696893,1.3700925,0.73123866,1.314174,1.177834,0.18726341,3.1516893,-0.043620627,1.0500433,2.5007238,-0.08602969,0.7008448,1.9603763,0.7758054,-2.6169944,0.6736699,-0.13415687,-0.34388083,0.6113038,1.0325505,1.8260664,0.31425983,-0.82270414,-2.256054,0.95773596,1.5528361,1.0457898,1.24381,4.9343486,-0.18689318,2.4422657,0.6681603,1.747741,1.0444183,-0.2144635,0.045412544,1.9475774,-0.62377316,1.6931729,2.2050638,1.6070877,-0.2492721,1.0136013
2.6558688,2.657157,2.45641,2.1791651,1.6937295,2.86486,0.01505707,4.239381,-0.48516098,0.5385125,1.5120605,2.6593943,1.0934131,5.3256564,0.36905456,0.18971875,1.5395083,1.3705232,-0.064998366,1.9360257,1.8900856,-4.588901,0.9021573,1.5925688,-0.7187449,1.0199041,-0.8205374,1.6259949,2.1771643,1.7714919,-3.10321,2.28203,1.9148968,0.7090777,-0.2630431,5.0648584,-2.3407774,2.1299946,0.7255554,0.578541,2.7264974,-0.027156677,-1.4582484,2.00767,1.1655644,1.8417518,3.6805625,-0.44360837,-1.598663,1.8253456
3.0709028,2.7316294,2.224059,2.4502244,2.8868937,2.3111908,0.073649496,2.3224127,0.8139096,1.355112,2.8269248,3.2871854,1.0525159,4.443553,0.53094494,1.1205722,0.948772,1.5039654,-0.14993294,1.1272093,2.0296285,-1.7756454,0.81963533,2.0915015,0.36162454,1.2612383,1.0683291,0.8933638,1.6131889,2.1681676,0.11888211,1.0207846,1.5014592,2.0711956,1.2566856,4.802268,-0.85704976,2.7800274,0.2232959,-0.10325191,2.8351526,1.7522316,-0.5673811,2.9851131,1.0119761,1.1964606,3.248972,1.0977421,0.3261808,1.3594091
-1.0921997,-0.32285765,0.5918465,0.90309143,3.9923322,-0.53339154,-5.0608625,-1.9086249,-1.4806424,-0.20752384,-0.28740376,2.333126,2.0340657,4.2427573,-0.38130113,-1.0214432,0.82714665,-1.7036221,-3.0351098,-1.6974816,2.2246184,-5.986908,-2.330716,-0.3399164,-1.1569194,0.27460685,-1.8379277,-2.5547526,1.026604,-1.2167495,-1.8277892,1.3115224,-1.1962583,-0.28164217,-0.7447425,4.047057,-3.535712,1.7912266,-0.79655796,-1.3772782,-0.17882127,0.009308248,-5.4746785,2.6348343,-1.4720036,0.04241483,3.320344,-1.2982442,-2.1543581,0.6432302
-1.7882503,-1.3648163,-0.27378228,1.9487767,3.9261718,-1.5882063,-2.4799788,-0.4496474,1.0223682,0.35899833,-0.24099329,1.8589709,-1.785469,2.6192164,-0.41511062,0.48967537,0.7777135,-0.7369197,-2.9564838,-1.5093277,2.6430647,-1.6665285,-0.945217,-0.01590402,0.83450884,0.4647647,0.21574664,-1.6414768,-0.5604888,-0.24118067,-0.97957814,0.63287944,-1.4648653,-0.06596773,-1.9384071,3.272534,-0.9873992,-0.1286711,-0.119748294,-0.69704056,0.8924533,-0.15720394,-2.8398755,3.3985991,-0.56355673,-1.3602839,2.5981474,-0.46044347,-0.5514328,-0.8223245
-4.4984083,-0.25076374,-1.2445232,1.543382,4.513589,-1.0887643,-3.7977455,-2.2011364,-0.17140198,-1.9994769,0.2659222,1.2577248,0.017541042,1.7849538,-0.045757197,-0.31079334,0.035893276,-0.62604725,-2.7309468,-2.2112527,1.7028257,-3.8445475,-4.521288,-0.5195669,0.21690342,-1.2837975,0.042929985,-1.6538715,-2.7586186,-2.7033334,-1.7694067,-0.8978062,-3.1579733,-2.1042428,-1.9609597,2.9583478,-2.3611321,-2.4547582,-0.8448255,-2.1478298,-0.013037851,0.36409548,-4.461163,1.8421569,-2.4463415,0.4755388,1.4095868,-0.4319525,-1.2732458,-1.279091
-1.0856855,1.6265961,-0.12829325,1.6509274,6.210029,-0.21011779,-3.5552218,-2.0634012,-0.098534815,-0.11056653,-0.05684889,2.143324,-1.7993221,4.149115,-0.24495196,-0.2631629,1.8076534,0.81324935,-0.9001922,-2.1278439,3.3851256,-2.4260275,-2.7842853,-0.46659383,1.1878195,-0.42816722,0.020454675,-0.08166558,-1.2483983,-1.5866557,-2.1729994,0.18217988,0.96346396,-1.6208253,-0.8886821,4.623501,-2.721958,1.3136729,-0.1512095,-0.6126016,-0.36086628,0.24573885,-3.1865094,4.07874,-0.059961606,0.518169,4.15008,-0.69099677,-2.2619534,0.40009356
-0.41447178,2.1561375,7.664438e-05,1.7765064,6.614477,-0.09253299,-4.585449,-1.0746574,-0.40614402,0.20816244,1.1246973,2.3948555,0.7369615,4.218171,-0.58995885,-0.7382201,1.3633246,-0.9045731,1.2548869,-2.009225,3.7298474,-2.4335172,-1.3929906,0.0025540097,-0.64811206,-0.20505844,0.74500984,-1.3575848,0.9787162,-2.389548,-2.7393203,-0.20688544,0.5015063,-2.0937421,-1.4060616,4.3366704,-2.125014,1.5248948,-0.3047511,-1.6307803,-0.32083476,0.19064283,-3.4386744,2.8758304,-1.5245588,-0.40584213,2.5023007,0.0044176313,-2.6077316,-0.34316868
1.2508407,0.8281434,0.011182952,1.1803056,6.0808687,-0.38846835,-3.614896,-0.44804847,0.078192644,0.506459,0.5333408,0.07990874,0.15735547,3.7855544,-0.06651437,-0.54431283,0.70305026,-1.2511302,0.0085900035,-1.6450113,2.1578069,-2.0410175,-0.8130295,-0.54720813,-1.5789407,-0.98224545,0.37020478,-3.1622975,0.6224699,-2.9002159,-0.8535792,0.50719327,-0.48050666,-0.9920406,-2.1454449,3.8331645,-0.8751446,0.2889627,-1.1561642,-1.5897564,-0.40575004,0.72117716,-2.0310426,1.8001922,-0.2853565,-1.3780794,-0.68373823,1.1461933,-0.49159017,0.0105164815
0.5744826,-0.65314776,0.07639237,2.2311037,5.99439,-0.36165714,-3.2273998,-1.3800145,-0.28090814,1.4732448,0.59944475,-1.212238,2.8707333,4.3830047,-0.22099231,-0.13615511,1.2971451,-0.65431446,0.49731773,-1.4919835,1.949055,-3.858729,-1.8805807,-0.7998326,-0.7650616,0.69981927,1.0237932,-2.7224321,0.72225875,-2.2899144,-1.4833893,-0.60637414,1.981594,-0.54679644,1.3491143,4.599324,-1.0260513,1.8683605,-1.6770859,-1.1392109,-0.72575253,0.6340191,-2.2669477,0.73565066,0.09806999,-0.26778978,-1.3383495,0.5011212,-0.3486097,0.9871633
2.692402,-0.20951827,-0.005610649,3.5330405,5.3089957,0.21882778,-0.9632156,0.61143386,1.1571167,1.829124,1.183605,0.7279846,1.2441165,3.8866735,0.20891419,1.8758115,1.7372199,1.0000719,1.327957,-1.0859326,2.4809225,-2.8229775,1.9667357,0.70625293,0.5484055,1.184353,2.8936536,-1.0279315,1.2059954,0.34684455,0.9297575,1.0446286,0.9154637,0.6594457,1.6469231,4.2378764,0.62592524,1.6964545,-0.4863812,-0.07562929,1.6594845,1.2752571,-0.96195006,1.2100978,1.2466395,-0.7495373,0.9515674,2.3682425,1.2832357,-0.6751205
4.1615396,0.8488895,-0.17431733,2.720379,5.843972,-0.21447077,0.97993165,0.25646904,0.8500644,1.1419288,3.3271122,1.8277651,0.09107278,3.9704108,0.22578491,1.4806919,2.0462313,0.5073427,1.6969807,-0.55865914,1.5200713,-1.6505684,1.738671,1.0071864,2.5973551,1.5576469,3.1542497,-1.2984065,0.8521134,-0.24428219,0.91834265,-0.51878273,0.7672789,0.97675025,0.18980366,5.177128,0.89712197,2.3169794,-1.2415175,-0.20450018,1.0273181,3.0317116,-0.8613181,2.1297474,2.0220952,-0.78144425,1.0763564,2.404294,1.4271468,-0.66512156
2.6714382,-1.8453195,-0.06609439,0.34342965,3.127478,-1.3520002,-0.80025417,-3.2558627,-0.17080744,-0.8013319,-1.3934612,-0.5053649,2.4207513,0.9800182,0.44902238,-0.16617456,1.023743,-0.3169236,0.6909734,-2.6949852,-1.0378357,-3.0154495,0.16207565,-0.82131875,2.2336795,1.0580481,0.6695845,-2.9625204,0.27397,-1.2478149,-0.11095022,-1.2982587,1.7483928,0.6775266,1.2307906,2.544869,-0.26254314,5.0832663,-2.7548835,-0.035284594,-0.33170116,0.8463607,-2.9653602,-0.92704666,1.0409081,-3.5848327,2.30147,1.8308002,1.2113714,-0.3200621
4.7603602,-0.6253595,0.7666479,1.4089714,3.6123805,-1.3624965,1.2630068,-0.63038194,-0.65390736,0.31192598,-1.145156,1.2024088,-0.28071228,2.25158,-0.02685,-0.56328654,0.23840609,-0.28092968,0.21791455,0.024885468,-0.005466503,-1.6382949,-1.1345595,-0.40366435,2.3320477,1.4988995,0.29868254,-1.8285973,1.2717551,0.16016927,-0.8972306,-0.02399995,2.5959656,2.0976439,1.9616699,3.3983326,-0.5878719,2.3144646,-1.6653069,0.20047197,0.23850977,0.6128793,-1.9273189,2.3226955,2.3154068,-2.3901722,3.2889352,1.2883983,-0.6055267,-1.2499588
3.134576,0.50036377,1.4194647,1.3091362,2.8832922,-1.3592564,1.3922919,-0.09987643,-0.1401366,0.053395554,0.29813367,0.65253985,0.18904729,3.0435433,0.35639787,-0.48630348,0.5367932,0.18392251,1.56182,0.1484942,0.8051559,-2.5793555,2.1127765,0.60963684,2.122271,1.5421249,-0.05892127,-1.2239217,0.5524641,1.0947378,-0.3855258,-0.8745244,2.5955837,1.200376,3.6404445,3.1659174,-1.2813696,2.8991787,-1.4871696,0.33614066,1.1814845,-0.21989055,-4.066504,1.6607639,2.6551902,-2.085952,2.841039,0.6971562,-1.5388308,-0.70337355
2.6673424,1.6955899,0.84341204,2.1287096,1.3975171,-1.8444121,3.0913367,-0.6037033,1.6244019,-0.43054244,1.736152,-0.15633604,-2.0584834,1.0021647,0.29628384,0.84078145,0.97054076,-0.23266223,0.32167011,0.8185698,1.034694,1.1987008,1.9792472,0.35445318,2.0462515,0.8517293,1.5759873,-1.3287705,-0.24615107,-0.69737965,0.36418888,-2.625644,3.6281443,1.4733548,0.9361294,3.1840692,0.7742216,0.32643577,-0.13375163,1.1028259,1.4228967,-0.52617145,-1.3643398,0.46422264,2.347716,-1.6946783,0.40788248,2.4591768,0.27621007,-1.8846624
-1.0489452,1.1517376,-1.2492433,2.255107,1.6137743,-3.6035843,-0.643463,-2.2604585,-0.12261007,-2.211482,-0.011154471,-1.7982979,1.0414764,0.4542494,0.13456832,-0.85257643,-0.06332708,-1.6056145,-1.5735097,-1.7169973,-0.36008477,-3.0806544,-1.0840342,-0.7890301,1.3193234,-0.5410082,0.48759604,-3.5115469,-1.2444805,-1.6003438,-2.4632666,-3.3156416,-0.5127418,-0.72283477,0.87514174,3.5107048,-1.5116684,-1.7138759,-2.2061627,-1.1458068,-0.9413151,-1.2954915,-3.5559986,-1.2778299,-0.42466584,-2.082478,-4.611599,1.0332345,-1.2837349,-1.2798887
1.4040982,-0.47295594,-1.9687952,2.893094,0.032950126,-3.523957,-0.9752041,-2.7695634,0.7470571,1.0827119,-0.8454766,-1.3367646,0.4844049,1.021601,-0.24755247,1.0496266,1.9656738,-0.85600746,0.93036884,-3.8174372,-1.0487537,-0.10180237,2.028736,-0.31993538,3.052262,0.08455229,1.1644187,-1.9177141,-0.5492531,-1.4772315,-1.1542468,-1.74432,-0.061179016,-1.3690351,0.6904299,4.533811,0.009816308,1.2787182,-0.08572222,-1.0768179,-0.1102837,-0.87139493,0.14147478,-0.82470083,0.6328571,-0.46120122,-7.0698037,0.93059117,0.03497431,-0.54991466
