	51.396085	-68.760177	-22.171264	-49.083199	4.572244	-20.113650	1.731078	-82.774473	12.371195
	73.967281	-68.199271	-47.785877	-31.105419	20.229707	-2.527762	-0.059714	-53.523859	-14.199612
	29.656125	-34.269898	-45.745314	53.544356	11.105924	-49.422907	8.193381	-49.739120	-30.502177
	69.162794	-16.543070	-35.550214	61.568484	9.610847	-53.719352	26.450997	-20.397183	-1.760071
	21.847637	3.490006	-41.282700	64.108607	-9.364465	-50.937285	11.443649	-9.560208	1.348963
	16.096389	-5.081857	-28.297349	31.078819	-25.455901	-73.975255	-10.700768	14.484090	40.009515
	38.262103	12.844369	9.243078	16.287600	6.377754	-77.746616	-9.090988	-22.462387	36.985036
	-3.459878	-3.329879	41.715776	-53.591867	20.575515	-58.204453	-14.307002	-58.810510	38.862239
	-30.639607	-22.636998	47.430756	-29.467677	17.005733	-105.612457	-16.112849	-48.536092	9.610509
	-16.242436	-28.389758	17.126357	-9.894777	-20.432427	-87.967404	-8.424112	-8.380237	23.911556
	-40.542388	-42.868094	7.715646	-45.623335	-47.228251	-50.842776	-41.681405	30.421417	-1.171403
	-10.140534	-27.968612	-3.785627	-10.444242	-34.438882	-72.310907	-52.521186	34.798798	-0.027445
	10.937512	-4.350223	-12.451576	10.968316	-23.077886	-30.337449	-61.331650	21.100002	-0.366735
	-14.104315	10.784872	-33.113993	30.779094	-34.714921	-51.086168	-1.329203	48.629431	-17.311267
	-26.269969	-26.069615	4.010760	0.065122	-44.079169	-21.502171	2.760641	25.830400	-31.580557
	-42.090054	-16.248114	20.394688	-7.563858	4.483048	-21.370911	-10.076384	7.305649	-23.419805
	-15.445288	-12.986655	19.731000	-14.245811	-4.566364	-3.980561	-25.045021	21.123698	-7.962211
	10.423026	-26.939240	-56.693330	-30.827240	-12.413549	-7.251420	-25.339908	13.055503	-13.626160
	6.682103	-28.295228	-36.952370	-66.140608	-16.460792	46.468059	-21.722055	16.191365	4.644394
	29.340040	-40.950485	-44.024441	-61.434584	-2.994588	39.957813	-28.977857	-1.564320	6.063255
	29.200811	-25.826670	-11.105680	-41.911021	-20.828924	42.490850	-29.954898	4.534333	21.424105
	31.434546	-10.501837	-0.817752	-31.534436	-19.313844	-0.710561	-21.991190	-7.900176	-3.008079
	6.945492	-2.180255	-40.580537	-32.411804	-58.466234	-29.836763	-22.317838	0.028834	-50.717370
	-9.875443	0.206696	-22.424574	-15.986775	-80.289650	-9.495654	-44.033979	-22.981133	-8.021206
	-8.497495	21.529523	3.255678	-52.305986	-41.197451	-7.760793	-41.049840	-11.063572	2.468921
	-26.530058	46.034104	20.900614	-45.129528	-21.664009	-17.671987	-7.781930	-20.593285	-54.134076
	-9.838066	3.746414	-26.869134	-50.415597	-64.475790	-2.399530	-28.988497	-48.119368	-26.069620
	-7.659854	22.962276	-2.887581	-59.891414	-24.751144	-0.140607	-30.643965	2.123041	-32.890771
	-18.822515	13.003071	-21.415444	-59.571035	15.433206	-7.958260	13.547582	-8.115646	-26.463038
	-47.416603	30.354781	2.033653	-73.050235	43.657408	-0.205355	-9.117092	-21.536546	53.481360
	-47.127361	-7.556778	-5.248322	-32.463949	-11.227913	-0.218180	-16.069741	-8.884811	19.129469
	-38.584831	5.492363	-11.853857	-15.964897	-3.578596	35.873919	7.219176	11.628782	-18.778054
	8.590677	6.417629	-44.384514	17.308551	13.348428	96.511257	26.131806	51.564288	2.437953
	18.852465	-15.528317	-25.573441	-12.988305	4.441680	110.682391	-15.917618	-1.580185	-0.685400
	14.175240	-31.421328	-9.214582	-44.017627	-14.239480	134.837251	-7.526047	-15.993874	-8.286865
	-5.859836	-33.680111	-43.645032	-16.193383	-78.684949	157.839546	-35.596407	21.096731	12.288028
