	-19.902924	-23.031605	-17.232864	-57.130619	3.620396	1.106980	-22.353658	-33.782940	-48.541706
	-29.148678	-17.882505	-17.468013	-81.596011	-16.172257	-22.362648	-53.739695	-39.256480	-14.826471
	-1.257434	-9.810675	-7.075966	-53.346682	3.845818	-15.569675	-44.078567	-22.067805	6.503755
	-10.218409	-23.729614	28.748593	-52.918593	15.069634	-8.499500	-30.675496	-32.047645	19.168572
	15.409779	-13.097844	22.326993	-67.044693	24.071054	-2.871125	-22.142333	-42.392583	49.608548
	22.377369	-7.245113	-7.910797	-14.231890	9.565666	-8.206354	-6.096485	-27.830595	9.160589
	-6.191278	0.879035	-31.803061	-56.391192	8.321808	-18.076323	-22.186957	-12.262807	-24.041944
	-4.182871	-0.910119	33.896881	-35.656164	33.939288	16.958195	-39.510149	-33.980414	18.557929
	1.306527	5.723031	8.518138	-64.497473	14.534540	-5.735223	-40.161336	-26.483073	1.215101
	-28.821820	9.770170	3.033830	-51.531847	-2.602925	-10.223320	-32.070764	-18.172322	-7.241542
	6.046146	7.039919	22.079979	-84.168945	41.398684	-33.415955	-32.744841	-33.415718	21.870614
	3.538429	-1.338326	9.799770	-48.693257	7.623821	6.566434	-20.890166	-36.794113	29.935562
	-3.205656	-23.643808	17.428745	-75.077884	1.271053	-9.466487	-18.336323	-44.681531	28.013732
	17.926419	-49.481692	10.303649	-77.244193	-6.889912	-7.557929	2.967151	-27.888539	43.473691
	16.388420	-56.830290	32.634144	-56.447771	-36.341892	19.417979	-21.156742	-41.061545	31.772772
	22.572601	-55.936728	0.290740	18.876189	-57.675971	17.286743	-9.913670	-2.673056	-5.751332
	0.018400	-35.322633	-29.667408	28.131729	-58.370639	2.453611	-12.160578	-1.422236	-22.724147
	21.467401	-26.327284	11.337479	-7.424268	-59.291737	-3.223400	-16.330141	-11.723719	-7.478715
	3.229707	5.675200	-3.128861	6.073203	4.288730	-6.643145	2.148185	-11.215752	0.723462
	-6.591496	6.925351	2.670614	-17.595087	4.250021	7.201321	-18.616947	-12.375429	33.918731
	-34.263084	-9.272353	8.335276	-40.916254	25.416200	7.316291	-48.501363	-5.651951	-14.963721
	4.991042	-15.705237	18.926686	-24.095385	-15.718803	24.928884	-21.456173	-12.666848	-34.242816
	-2.708007	13.992543	10.728558	31.362853	-26.530319	4.939018	-40.419848	49.288651	16.122107
	-12.015726	23.585269	12.805482	32.392461	-7.807356	21.441146	1.146439	36.871330	16.639027
	28.087686	15.553592	5.229620	21.982238	14.806985	1.671733	-18.732759	42.687683	29.039055
	-3.535700	19.873107	-11.103880	4.898759	24.604246	4.537477	-7.109638	3.983325	39.141626
	18.550763	23.300800	2.948722	-24.078105	67.029387	10.486467	-2.854479	0.273549	69.179026
	5.862830	-14.716815	39.956548	-49.200016	46.909904	10.536603	-8.512978	-41.558597	70.723441
	20.152411	-28.369150	36.319160	-81.692465	24.295325	22.663323	17.123306	-63.253514	49.837371
	-5.316979	-9.766744	32.280443	-65.618541	48.543134	18.912379	7.062780	-62.216697	36.515156
	-8.165118	20.299424	62.089843	-63.483444	26.248545	14.625353	4.031134	-50.129903	35.365937
	-1.899545	20.325749	69.803635	-54.084346	30.080139	1.458402	4.303551	-58.353524	41.851841
	-10.814776	32.829669	21.616854	-25.241614	26.148858	14.258036	25.130546	-37.106854	5.888354
	-2.441190	34.353011	36.809643	29.545787	26.590831	20.681951	13.090101	-16.627810	-6.962737
	30.509101	39.357850	27.390461	18.850766	23.922520	18.725307	35.872644	-12.914337	-40.048388
	9.056700	32.314007	34.931454	35.056242	39.236083	21.510300	0.620828	-3.393503	11.508098
	-19.136363	52.362064	-27.803397	30.288505	-1.820027	-10.892702	5.003864	32.398901	-52.185156
	-14.785199	65.849891	-42.822587	6.646947	25.346801	-36.300331	-16.675251	29.469166	-17.621009
	-6.374097	59.004496	-23.331033	-1.577090	6.340336	-40.186168	-9.488475	-11.047234	-22.617341
	-4.822315	51.144280	2.170150	-4.064994	-28.431962	-2.241876	-24.252530	5.739391	-2.874004
	-6.062603	26.204311	-1.200216	-32.928312	-11.771846	10.025720	-24.440742	14.689706	-16.359855
	-8.731324	22.996346	1.357054	-39.523546	-4.776725	6.949064	-36.503108	1.833843	-48.527261
	-15.085101	20.585470	3.048840	-68.795885	-15.606886	10.269985	-58.161802	-25.744742	-44.612771
	-7.037179	29.908623	39.861248	-61.651700	-15.944786	-5.771262	-36.508144	-20.924924	-28.012090
	-23.205614	26.056929	63.475423	-42.790877	-9.244959	-19.983940	-23.112950	-9.164687	-5.721085
	3.774796	8.830069	16.220798	-39.882449	12.680475	-19.628091	-16.586273	-14.687532	-7.215327
	-18.949332	23.945873	-6.718341	-46.478402	1.081873	-16.638964	6.779775	-7.360333	-20.428137
	4.357029	15.184969	-58.686837	-49.669089	-10.936710	-20.279672	-19.407601	-7.811311	-43.060994
	24.200472	5.414186	-70.657233	1.898233	1.267364	-6.373689	17.216781	16.842228	-23.950155
	21.816650	-7.182927	-66.877437	25.726273	7.568524	-9.203393	3.881383	8.324288	-8.822528
	-8.409416	9.560529	-57.735206	56.260948	-11.021461	-31.268503	29.319091	11.413028	-46.393144
	7.502452	6.477606	-34.323120	66.449086	-19.737446	-3.032529	-12.457493	4.025732	4.460566
	13.203376	2.312241	-30.838430	29.689444	-9.533540	6.468934	-4.291926	6.423240	9.977810
	11.945411	-6.236474	-11.198494	11.165951	-14.801827	19.909118	-3.844960	2.217916	38.747604
	38.615565	-0.933058	0.945111	52.619453	-0.545949	27.250931	46.728876	-8.287857	38.952548
	51.292892	-13.703931	-30.475025	71.831962	40.668855	16.718880	71.615796	9.086270	17.360274
	25.746908	-8.144369	-42.817685	73.134507	44.221921	9.852999	68.841062	19.345985	27.226897
	20.149241	1.363019	-67.905372	88.899452	49.677879	-5.567006	32.424377	32.186151	-7.982199
	8.896532	10.973700	-57.929184	47.648428	38.763100	28.708532	22.804610	21.063835	-1.560830
	-1.903401	24.250838	-15.378760	23.540954	52.842219	30.841308	8.577676	32.161976	19.569596
	-1.633414	49.077739	-21.793099	40.704091	46.597806	21.846578	16.953338	6.169321	-3.312367
	-4.667327	31.694254	-37.634712	40.480116	29.064204	7.835377	21.898761	17.420426	-3.715964
	-10.394426	16.258144	-51.314561	60.006826	40.462268	-4.081514	13.666202	29.092258	-5.865375
	4.824418	22.918352	-55.715039	61.173882	64.139070	-7.391371	1.580878	33.808671	-47.659624
	-5.278657	-0.039046	-33.654385	13.268200	68.464028	-6.511947	-9.190499	30.787508	-42.416694
	15.806919	-7.400160	-41.987309	17.329674	33.769571	-1.679812	5.596032	10.772882	-45.149353
	10.753725	-4.062461	-74.873429	42.460971	15.996569	10.765538	7.087417	36.918116	-33.242197
	8.686844	-34.368656	-72.406673	69.834407	13.101045	-0.214223	34.964581	27.812974	-46.616940
